Car Name,Transmission,Kilometers Run,Fuel Type,Body Type,Previous Owners,Price
Maruti Suzuki Alto K10 LXi,Manual,"88,304 km",Petrol,Hatchback,2,₹ 2.15 Lakh
Maruti Suzuki Alto K10 VXi,Manual,"61,290 km",Petrol,Hatchback,2,₹ 2.25 Lakh
Maruti Suzuki Ritz Vdi BS-IV,Manual,"56,303 km",Diesel,Hatchback,2,₹ 3.25 Lakh
Hyundai i20 Magna 1.4 CRDI,Manual,"76,000 km",Diesel,Hatchback,2,₹ 3.85 Lakh
Maruti Suzuki Swift VDi,Manual,"70,000 km",Diesel,Hatchback,2,₹ 4.75 Lakh
Maruti Suzuki Swift VXi,Manual,"86,000 km",Petrol,Hatchback,2,₹ 2.2 Lakh
Maruti Suzuki Wagon R 1.0 VXi,Manual,"81,985 km",Petrol,Hatchback,2,₹ 3.5 Lakh
Hyundai i20 Sportz 1.2 BS-IV,Manual,"22,000 km",Petrol,Hatchback,2,₹ 4.75 Lakh
Ford Figo Duratorq Diesel EXI 1.4,Manual,"1,11,858 km",Diesel,Hatchback,2,₹ 2.65 Lakh
Maruti Suzuki Wagon R LXi 1.0 [2019-2019],Manual,"25,000 km",Petrol,Hatchback,2,₹ 3.75 Lakh
Hyundai Eon 1.0 Kappa Magna + [2014-2016],Manual,"36,000 km",Petrol,Hatchback,2,₹ 2.5 Lakh
Maruti Suzuki Celerio ZXi,Manual,"32,000 km",Petrol,Hatchback,2,₹ 3.35 Lakh
Hyundai Santro Xing GLS,Manual,"65,000 km",Petrol,Hatchback,2,₹ 1.15 Lakh
Maruti Suzuki Alto 800 Lxi,Manual,"15,000 km",Petrol,Hatchback,2,₹ 2.5 Lakh
Volkswagen Polo Highline1.2L (P),Manual,"73,000 km",Petrol,Hatchback,2,₹ 2.89 Lakh
Volkswagen Polo Highline1.5L (D),Manual,"84,857 km",Diesel,Hatchback,2,₹ 2.95 Lakh
Tata Nano LX,Manual,"42,587 km",Petrol,Hatchback,2,"₹ 55,000"
Tata Indica Vista Aura 1.3 Quadrajet,Manual,"1,00,786 km",Diesel,Hatchback,2,₹ 1.45 Lakh
Hyundai Santro Xing GLS,Manual,"62,458 km",Petrol,Hatchback,2,₹ 1.4 Lakh
Maruti Suzuki Alto K10 VXi,Manual,"65,000 km",Petrol,Hatchback,2,₹ 1.8 Lakh
Maruti Suzuki Alto LXi BS-III,Manual,"65,000 km",Petrol,Hatchback,2,₹ 1.1 Lakh
Maruti Suzuki Swift VDi,Manual,"45,000 km",Diesel,Hatchback,2,₹ 3 Lakh
Nissan Micra Active XV,Manual,"49,242 km",Petrol,Hatchback,2,₹ 3.7 Lakh
Ford Figo Duratorq Diesel EXI 1.4,Manual,"67,127 km",Diesel,Hatchback,2,₹ 3.35 Lakh
Nissan Micra XE Petrol,Manual,"70,688 km",Petrol,Hatchback,2,₹ 2.85 Lakh
Maruti Suzuki Swift LXi,Manual,"68,000 km",Petrol + 1,Hatchback,2,₹ 3.15 Lakh
Maruti Suzuki Swift ZXi,Manual,"18,000 km",Petrol,Hatchback,2,₹ 7.2 Lakh
Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Manual,"66,761 km",Petrol,Hatchback,2,₹ 3.75 Lakh
Hyundai i10 Era,Manual,"80,072 km",Petrol,Hatchback,2,₹ 2.6 Lakh
Hyundai i10 Magna 1.2 Kappa2,Manual,"39,000 km",Petrol + 1,Hatchback,2,₹ 2.55 Lakh
Hyundai Santro Xing GLS,Manual,"70,000 km",Petrol,Hatchback,2,₹ 1.8 Lakh
Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],Manual,"41,407 km",Petrol,Hatchback,2,₹ 3.5 Lakh
Honda Brio S MT,Manual,"41,052 km",Petrol,Hatchback,2,₹ 3.75 Lakh
Hyundai i10 Era,Manual,"68,000 km",Petrol,Hatchback,2,₹ 1.49 Lakh
Hyundai i20 Sportz 1.2,Manual,"50,000 km",Petrol,Hatchback,2,₹ 3.25 Lakh
Maruti Suzuki Swift LXi,Manual,"68,000 km",Petrol + 1,Hatchback,2,₹ 3.1 Lakh
Maruti Suzuki Baleno Delta 1.2,Manual,"40,000 km",Petrol,Hatchback,2,₹ 6.25 Lakh
Maruti Suzuki Wagon R 1.0 LXi,Manual,"56,000 km",Petrol,Hatchback,2,₹ 2.45 Lakh
Maruti Suzuki Swift VDi,Manual,"41,000 km",Diesel,Hatchback,2,₹ 3.25 Lakh
Maruti Suzuki Wagon R 1.0 VXi,Manual,"57,555 km",Petrol,Hatchback,2,₹ 2.75 Lakh
Hyundai i10 Magna 1.2,Manual,"61,715 km",Petrol,Hatchback,2,₹ 1.95 Lakh
Fiat Punto Active 1.3,Manual,"75,100 km",Diesel,Hatchback,2,₹ 2.13 Lakh
Hyundai i20 Magna 1.4 CRDI,Manual,"64,750 km",Diesel,Hatchback,2,₹ 4.3 Lakh
Renault Kwid RXL [2015-2019],Manual,"33,900 km",Petrol,Hatchback,2,₹ 3.02 Lakh
Tata Tiago Revotorq XZ [2016-2019],Manual,"74,400 km",Diesel,Hatchback,2,₹ 4.5 Lakh
Maruti Suzuki Wagon R 1.0 VXi,Manual,"57,555 km",Petrol,Hatchback,2,₹ 2.75 Lakh
Ford Figo Duratorq Diesel Titanium 1.4,Manual,"68,000 km",Diesel,Hatchback,2,₹ 2.49 Lakh
Hyundai i10 Magna 1.2,Manual,"61,715 km",Petrol,Hatchback,2,₹ 1.95 Lakh
Hyundai i10 Magna 1.2 Kappa2,Manual,"37,000 km",Petrol,Hatchback,2,₹ 3 Lakh
Volkswagen Polo Highline1.2L (P),Manual,"39,400 km",Petrol,Hatchback,2,₹ 3.99 Lakh
Maruti Suzuki Swift LDi BS-IV,Manual,"60,983 km",Diesel,Hatchback,2,₹ 3.45 Lakh
Hyundai i20 Magna 1.2,Manual,"86,865 km",Petrol,Hatchback,2,₹ 2.9 Lakh
Maruti Suzuki Swift VXi,Manual,"98,373 km",Petrol,Hatchback,2,₹ 2.69 Lakh
Honda Brio VX MT,Manual,"73,010 km",Petrol,Hatchback,2,₹ 2.6 Lakh
Hyundai i20 Asta 1.2,Manual,"44,928 km",Petrol,Hatchback,2,₹ 2.79 Lakh
Hyundai i10 Magna,Manual,"56,270 km",Petrol,Hatchback,2,₹ 1.92 Lakh
Volkswagen Polo Comfortline 1.2L (D),Manual,"91,000 km",Diesel,Hatchback,2,₹ 2.75 Lakh
Maruti Suzuki Swift VDi,Manual,"72,566 km",Diesel,Hatchback,2,₹ 3.05 Lakh
Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],Manual,"41,407 km",Petrol,Hatchback,2,₹ 3.5 Lakh
Maruti Suzuki Swift VXi,Manual,"67,245 km",Petrol,Hatchback,2,₹ 4.55 Lakh
Hyundai i20 Sportz 1.2 BS-IV,Manual,"56,846 km",Petrol,Hatchback,2,₹ 4.2 Lakh
Hyundai Eon Magna [2011-2012],Manual,"56,946 km",Petrol,Hatchback,2,₹ 2.3 Lakh
Hyundai Santro Xing GL (CNG),Manual,"96,102 km",CNG + 1,Hatchback,2,₹ 1.65 Lakh
Maruti Suzuki Swift ZDi,Manual,"82,368 km",Diesel,Hatchback,2,₹ 6.15 Lakh
Volkswagen Polo GT TDI,Manual,"64,000 km",Diesel,Hatchback,2,₹ 4.25 Lakh
Maruti Suzuki Wagon R LXI,Manual,"98,171 km",Petrol,Hatchback,2,₹ 1.09 Lakh
Hyundai i10 Era,Manual,"71,652 km",Petrol,Hatchback,2,₹ 1.88 Lakh
Hyundai i20 Asta 1.2,Manual,"92,000 km",Petrol,Hatchback,2,₹ 1.95 Lakh
Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],Manual,"41,407 km",Petrol,Hatchback,2,₹ 3.5 Lakh
Maruti Suzuki Alto 800 Lxi,Manual,"58,847 km",Petrol,Hatchback,2,₹ 2.75 Lakh
Chevrolet Beat LT Diesel,Manual,"52,434 km",Diesel,Hatchback,2,₹ 1.85 Lakh
Maruti Suzuki Swift VDi,Manual,"45,078 km",Diesel,Hatchback,2,₹ 3.2 Lakh
Chevrolet Spark LT 1.0 BS-III,Manual,"62,720 km",Petrol,Hatchback,2,₹ 1.8 Lakh
Hyundai i10 Magna 1.2 Kappa2,Manual,"41,706 km",Petrol,Hatchback,2,₹ 2.42 Lakh
Maruti Suzuki Alto K10 VXi,Manual,"71,029 km",Petrol,Hatchback,2,₹ 1.66 Lakh
Maruti Suzuki Swift LDi,Manual,"69,107 km",Diesel,Hatchback,2,₹ 2.85 Lakh
Hyundai i10 Magna,Manual,"76,530 km",Petrol,Hatchback,2,₹ 2.1 Lakh
Volkswagen Polo Comfortline 1.2L (D),Manual,"83,815 km",Diesel,Hatchback,2,₹ 3.55 Lakh
Tata Nano Base,Manual,"9,850 km",Petrol,Hatchback,2,"₹ 90,000"
Renault Kwid RXT [2015-2019],Manual,"84,649 km",Petrol,Hatchback,2,₹ 3.2 Lakh
Hyundai Santro Xing XL eRLX - Euro III,Manual,"1,68,801 km",Petrol,Hatchback,2,₹ 1.3 Lakh
Hyundai i20 Magna 1.4 CRDI,Manual,"66,232 km",Diesel,Hatchback,2,₹ 3.65 Lakh
Hyundai i20 Asta 1.2,Manual,"65,000 km",Petrol,Hatchback,2,₹ 4.75 Lakh
Hyundai Santro Xing GL,Manual,"56,000 km",Petrol,Hatchback,2,₹ 1.25 Lakh
Hyundai i20 Magna 1.2,Manual,"64,704 km",Petrol,Hatchback,2,₹ 2.3 Lakh
Honda Brio S MT,Manual,"53,304 km",Petrol,Hatchback,2,₹ 2.77 Lakh
Maruti Suzuki Swift Limited Edition Petrol,Manual,"25,828 km",Petrol,Hatchback,2,₹ 5.85 Lakh
Hyundai i20 Sportz 1.2 BS-IV,Manual,"75,391 km",Petrol,Hatchback,2,₹ 3.15 Lakh
Volkswagen Polo Highline1.2L D,Manual,"89,000 km",Diesel,Hatchback,2,₹ 4.75 Lakh
Maruti Suzuki Swift Limited Edition Petrol,Manual,"25,828 km",Petrol,Hatchback,2,₹ 5.85 Lakh
Honda Brio S MT,Manual,"53,304 km",Petrol,Hatchback,2,₹ 2.77 Lakh
Hyundai i20 Magna 1.2,Manual,"64,704 km",Petrol,Hatchback,2,₹ 2.3 Lakh
Hyundai Santro Xing GLS,Manual,"80,000 km",Petrol,Hatchback,2,₹ 1.5 Lakh
Hyundai i20 Magna 1.2,Manual,"60,000 km",Petrol,Hatchback,2,₹ 2.65 Lakh
Maruti Suzuki Wagon R 1.0 LXI CNG,Manual,"76,000 km",CNG + 1,Hatchback,2,₹ 3.25 Lakh
Maruti Suzuki Ritz VXI BS-IV,Manual,"77,500 km",Petrol,Hatchback,2,₹ 2.25 Lakh
Maruti Suzuki Swift VXi,Manual,"77,160 km",Petrol,Hatchback,2,₹ 3.3 Lakh
Maruti Suzuki Alto K10 VXi [2014-2019],Manual,"21,446 km",Petrol,Hatchback,2,₹ 2.71 Lakh
Honda Brio VX MT,Manual,"37,250 km",Petrol,Hatchback,2,₹ 2.85 Lakh
Honda Jazz V Petrol,Manual,"28,000 km",Petrol,Hatchback,2,₹ 5.25 Lakh
Hyundai i10 Asta 1.2 Kappa2,Manual,"45,000 km",Petrol,Hatchback,2,₹ 2.65 Lakh
Volkswagen Polo Comfortline 1.2L (P),Manual,"53,000 km",Petrol,Hatchback,2,₹ 2.25 Lakh
Maruti Suzuki Ritz Vdi BS-IV,Manual,"58,000 km",Diesel,Hatchback,2,₹ 2.75 Lakh
Datsun redi-GO T (O) [2016-2019],Manual,"16,351 km",Petrol,Hatchback,2,₹ 2.85 Lakh
Hyundai i10 Magna 1.2,Manual,"71,107 km",Petrol,Hatchback,2,₹ 2.85 Lakh
Maruti Suzuki Wagon R 1.0 VXI,Manual,"40,000 km",Petrol,Hatchback,2,₹ 3.9 Lakh
Honda Brio S MT,Manual,"51,000 km",Petrol,Hatchback,2,₹ 2.8 Lakh
Hyundai i20 Sportz 1.4 CRDI 6 Speed BS-IV,Manual,"90,296 km",Diesel,Hatchback,2,₹ 4.3 Lakh
Renault Kwid 1.0 RXT Opt [2016-2019],Manual,"26,000 km",Petrol,Hatchback,2,₹ 2.99 Lakh
Maruti Suzuki Wagon R VXi Minor,Manual,"60,211 km",Petrol,Hatchback,2,₹ 1.25 Lakh
Mahindra KUV100 K4 6 STR,Manual,"49,549 km",Petrol,Hatchback,2,₹ 3.5 Lakh
Renault Kwid 1.0 RXT [2016-2019],Manual,"45,000 km",Petrol,Hatchback,2,₹ 2.9 Lakh
Tata Tiago Revotron XT [2016-2019],Manual,"65,320 km",Petrol,Hatchback,2,₹ 3.85 Lakh
Toyota Etios Liva G,Manual,"50,468 km",Petrol,Hatchback,2,₹ 3.05 Lakh
Maruti Suzuki Swift Deca Limited Edition VXi [2016-2017],Manual,"25,828 km",Petrol,Hatchback,2,₹ 5.85 Lakh
Maruti Suzuki Estilo VXi,Manual,"38,137 km",Petrol,Hatchback,2,₹ 1.15 Lakh
Maruti Suzuki Swift ZXi,Manual,"52,000 km",Petrol,Hatchback,2,₹ 1.75 Lakh
Renault Kwid RXL [2015-2019],Manual,"29,200 km",Petrol,Hatchback,2,₹ 2.27 Lakh
Maruti Suzuki Swift Lxi ABS [2014-2017],Manual,"35,000 km",Petrol,Hatchback,2,₹ 5.25 Lakh
Maruti Suzuki Wagon R LXi Minor,Manual,"65,000 km",Petrol,Hatchback,2,₹ 2.25 Lakh
Maruti Suzuki Ritz Vxi BS-IV,Manual,"67,500 km",Petrol,Hatchback,2,₹ 3.95 Lakh
Hyundai Santro Xing XO eRLX - Euro III,Manual,"86,500 km",Petrol,Hatchback,2,₹ 2.15 Lakh
Honda Brio VX MT,Manual,"30,000 km",Petrol,Hatchback,2,₹ 3.25 Lakh
Maruti Suzuki Wagon R 1.0 LXi,Manual,"52,000 km",Petrol,Hatchback,2,₹ 1.75 Lakh
Honda Brio S MT,Manual,"51,000 km",Petrol,Hatchback,2,₹ 2.99 Lakh
Honda Jazz V Petrol,Manual,"40,626 km",Petrol,Hatchback,2,₹ 5.73 Lakh
Hyundai i20 Asta 1.2,Manual,"1,05,800 km",Petrol,Hatchback,2,₹ 3.4 Lakh
Maruti Suzuki Alto 800 Lxi,Manual,"31,321 km",Petrol,Hatchback,2,₹ 2.8 Lakh
Maruti Suzuki Swift VXi,Manual,"85,000 km",Petrol,Hatchback,2,₹ 3.45 Lakh
Hyundai i20 Asta 1.2 (O) With Sunroof,Manual,"69,000 km",Petrol,Hatchback,2,₹ 3.95 Lakh
Hyundai i10 Sportz 1.2 Kappa2,Manual,"94,000 km",Petrol,Hatchback,2,₹ 3.25 Lakh
Hyundai Eon D-Lite +,Manual,"88,000 km",Petrol,Hatchback,2,₹ 2.15 Lakh
Hyundai Elite i20 Sportz 1.2 [2016-2017],Manual,"49,000 km",Petrol,Hatchback,2,₹ 6.1 Lakh
Ford Figo Duratec Petrol ZXI 1.2,Manual,"36,500 km",Petrol,Hatchback,2,₹ 3.17 Lakh
Maruti Suzuki Swift VDi,Manual,"1,00,720 km",Diesel,Hatchback,2,₹ 5.5 Lakh
Maruti Suzuki Alto 800 Lxi,Manual,"58,847 km",Petrol,Hatchback,2,₹ 2.75 Lakh
Maruti Suzuki Wagon R LXi BS-III,Manual,"68,000 km",Petrol,Hatchback,2,₹ 2.1 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"42,299 km",Petrol,Hatchback,2,₹ 4.15 Lakh
Volkswagen Polo GT TSI,Automatic,"25,147 km",Petrol,Hatchback,2,₹ 8.7 Lakh
Hyundai i10 Asta 1.2 AT with Sunroof,Automatic,"54,136 km",Petrol,Hatchback,2,₹ 3.25 Lakh
Mercedes-Benz B-Class B 200 Sport CDI,Automatic,"50,000 km",Diesel,Hatchback,2,₹ 14.25 Lakh
Volkswagen Polo GT TSI,Automatic,"58,802 km",Petrol,Hatchback,2,₹ 7.5 Lakh
MINI Countryman Cooper D,Automatic,"18,000 km",Diesel,Hatchback,2,₹ 22.5 Lakh
Tata Nano GenX XTA,Automatic,"47,000 km",Petrol,Hatchback,2,₹ 2.7 Lakh
Tata Nano GenX XTA,Automatic,"12,000 km",Petrol,Hatchback,2,₹ 1.9 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"69,496 km",Petrol,Hatchback,2,₹ 4.25 Lakh
Renault Kwid 1.0 RXT AMT Opt [2016-2019],Automatic,"33,000 km",Petrol,Hatchback,2,₹ 4.25 Lakh
Hyundai i10 Asta 1.2 AT with Sunroof,Automatic,"93,215 km",Petrol,Hatchback,2,₹ 3.95 Lakh
Volvo V40 D3 Kinetic,Automatic,"46,000 km",Diesel,Hatchback,2,₹ 17.75 Lakh
Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],Automatic,"56,000 km",Petrol,Hatchback,2,₹ 4.95 Lakh
Mercedes-Benz B-Class B180 CDI,Automatic,"65,000 km",Diesel,Hatchback,2,₹ 8.75 Lakh
MINI Cooper Countryman Cooper S,Automatic,"70,900 km",Petrol,Hatchback,2,₹ 17.5 Lakh
Tata Nano GenX XTA,Automatic,"47,000 km",Petrol,Hatchback,2,₹ 2.75 Lakh
Mercedes-Benz A-Class A 180 CDI Style,Automatic,"49,000 km",Diesel,Hatchback,2,₹ 7.85 Lakh
Volvo V40 D3 R-Design,Automatic,"25,000 km",Diesel,Hatchback,2,₹ 19 Lakh
Volkswagen Polo GT TSI,Automatic,"22,000 km",Petrol,Hatchback,2,₹ 8.75 Lakh
Volvo V40 Cross Country D3,Automatic,"91,000 km",Diesel,Hatchback,2,₹ 16.5 Lakh
Volkswagen Beetle 2.0 AT,Automatic,"32,000 km",Petrol,Hatchback,2,₹ 13.5 Lakh
MINI Countryman Cooper D,Automatic,"17,000 km",Diesel,Hatchback,2,₹ 22.5 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"53,000 km",Petrol,Hatchback,2,₹ 3.4 Lakh
Volkswagen Polo GT TSI,Automatic,"23,000 km",Petrol,Hatchback,2,₹ 6.25 Lakh
Hyundai i20 Sportz (AT) 1.4,Automatic,"47,309 km",Petrol,Hatchback,2,₹ 3.95 Lakh
Volkswagen Polo GT TSI,Automatic,"58,000 km",Petrol,Hatchback,2,₹ 7.5 Lakh
Volkswagen GTI 1.8 TSI,Automatic,"29,000 km",Petrol,Hatchback,2,₹ 8.8 Lakh
Mercedes-Benz B-Class B180 CDI,Automatic,"48,000 km",Diesel,Hatchback,2,₹ 10 Lakh
Mercedes-Benz B-Class B180 Sports,Automatic,"45,000 km",Petrol,Hatchback,2,₹ 11 Lakh
Mercedes-Benz A-Class A 180 CDI Style,Automatic,"60,000 km",Diesel,Hatchback,2,₹ 11.45 Lakh
Renault Kwid 1.0 RXT AMT Opt [2016-2019],Automatic,"56,100 km",Petrol,Hatchback,2,₹ 4.04 Lakh
Volvo V40 D3 R-Design,Automatic,"26,000 km",Diesel,Hatchback,2,₹ 19 Lakh
Volvo V40 D3 R-Design,Automatic,"26,000 km",Diesel,Hatchback,2,₹ 19 Lakh
Volkswagen Polo GT TSI,Automatic,"28,000 km",Petrol,Hatchback,2,₹ 7.4 Lakh
Hyundai i10 Sportz 1.2 AT,Automatic,"89,000 km",Petrol + 1,Hatchback,2,₹ 2.45 Lakh
Volkswagen Polo GT TSI,Automatic,"49,000 km",Petrol,Hatchback,2,₹ 5.49 Lakh
Mercedes-Benz B-Class B180 CDI,Automatic,"76,650 km",Diesel,Hatchback,2,₹ 13.75 Lakh
Volkswagen Beetle 2.0 AT,Automatic,"35,000 km",Petrol,Hatchback,2,₹ 10.9 Lakh
Hyundai i10 Magna 1.2 AT,Automatic,"51,500 km",Petrol,Hatchback,2,₹ 2.25 Lakh
Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],Automatic,"43,094 km",Petrol,Hatchback,2,₹ 4.35 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"34,000 km",Petrol,Hatchback,2,₹ 4.95 Lakh
Volvo V40 D3 Kinetic,Automatic,"41,000 km",Diesel,Hatchback,2,₹ 16.25 Lakh
Maruti Suzuki A-Star Vxi (ABS) AT,Automatic,"58,000 km",Petrol,Hatchback,2,₹ 2.5 Lakh
Volvo V40 D3 R-Design,Automatic,"68,000 km",Diesel,Hatchback,2,₹ 21 Lakh
MINI Cooper Countryman Cooper S,Automatic,"62,000 km",Petrol,Hatchback,2,₹ 17.25 Lakh
Volkswagen Polo GT TSI,Automatic,"49,455 km",Petrol,Hatchback,2,₹ 7.55 Lakh
Maruti Suzuki Ignis Zeta 1.2 AMT,Automatic,"8,500 km",Petrol,Hatchback,2,₹ 5 Lakh
Maruti Suzuki Wagon R 1.0 VXI AMT,Automatic,"23,000 km",Petrol,Hatchback,2,₹ 3.85 Lakh
Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],Automatic,"34,500 km",Petrol,Hatchback,2,₹ 6.45 Lakh
MINI Countryman Cooper D,Automatic,"40,900 km",Diesel,Hatchback,2,₹ 22 Lakh
Maruti Suzuki Celerio VXi AMT,Automatic,"45,000 km",Petrol,Hatchback,2,₹ 3.45 Lakh
MINI Cooper D 3 Door,Automatic,"31,000 km",Diesel,Hatchback,2,₹ 24 Lakh
Mercedes-Benz A-Class A 180 CDI Style,Automatic,"28,000 km",Diesel,Hatchback,2,₹ 12.9 Lakh
Volkswagen Polo GT TSI,Automatic,"29,000 km",Petrol,Hatchback,2,₹ 8.95 Lakh
Hyundai Grand i10 Sportz (O) AT 1.2 Kappa VTVT [2017-2018],Automatic,"17,000 km",Petrol,Hatchback,2,₹ 6.25 Lakh
Hyundai Grand i10 Magna AT 1.2 Kappa VTVT,Automatic,"39,793 km",Petrol,Hatchback,2,₹ 4.75 Lakh
Mercedes-Benz B-Class B 200 Sport CDI,Automatic,"93,000 km",Diesel,Hatchback,2,₹ 14.75 Lakh
Mercedes-Benz B-Class B 200 Sport CDI,Automatic,"50,000 km",Diesel,Hatchback,2,₹ 14.25 Lakh
Volvo V40 D3 R-Design,Automatic,"26,000 km",Diesel,Hatchback,2,₹ 19 Lakh
MINI Cooper Countryman Cooper S,Automatic,"70,900 km",Petrol,Hatchback,2,₹ 17.5 Lakh
Mercedes-Benz A-Class A 180 CDI Style,Automatic,"28,000 km",Diesel,Hatchback,2,₹ 12.9 Lakh
Mercedes-Benz A-Class A 180 CDI Style,Automatic,"75,000 km",Diesel,Hatchback,2,₹ 7.9 Lakh
Volkswagen Beetle 2.0 AT,Automatic,"36,400 km",Petrol,Hatchback,2,₹ 11 Lakh
Volvo V40 D3 R-Design,Automatic,"26,000 km",Diesel,Hatchback,2,₹ 19 Lakh
Volkswagen Polo GT TSI,Automatic,"46,000 km",Petrol,Hatchback,2,₹ 4.69 Lakh
MINI Cooper Countryman Cooper S,Automatic,"70,900 km",Petrol,Hatchback,2,₹ 17.5 Lakh
Nissan Micra XV CVT [2016-2017],Automatic,"21,000 km",Petrol,Hatchback,2,₹ 4.5 Lakh
Hyundai i20 Sportz (AT) 1.4,Automatic,"52,000 km",Petrol,Hatchback,2,₹ 4.2 Lakh
Volkswagen Polo GT TSI,Automatic,"13,000 km",Petrol,Hatchback,2,₹ 8.75 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"23,000 km",Petrol,Hatchback,2,₹ 5.21 Lakh
Maruti Suzuki Wagon R 1.0 VXI AMT,Automatic,"36,511 km",Petrol,Hatchback,2,₹ 4 Lakh
Hyundai i20 Asta (O) 1.0 Turbo DCT,Automatic,"15,000 km",Petrol,Hatchback,2,₹ 10.95 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"41,000 km",Petrol,Hatchback,2,₹ 4.95 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"50,000 km",Petrol,Hatchback,2,₹ 4.85 Lakh
Hyundai i20 Asta 1.4 AT with AVN,Automatic,"64,000 km",Petrol,Hatchback,2,₹ 3.25 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"41,000 km",Petrol,Hatchback,2,₹ 4.95 Lakh
Datsun redi-GO T(O) 1.0 AMT [2018-2019],Automatic,"41,437 km",Petrol,Hatchback,2,₹ 3.4 Lakh
Volkswagen Polo GT TSI,Automatic,"66,000 km",Petrol,Hatchback,2,₹ 6.25 Lakh
Volvo V40 Cross Country D3,Automatic,"80,000 km",Diesel,Hatchback,2,₹ 15 Lakh
Datsun redi-GO T(O) 1.0 AMT [2018-2019],Automatic,"41,437 km",Petrol,Hatchback,2,₹ 3.4 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"17,400 km",Petrol,Hatchback,2,₹ 4.75 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Automatic,"42,000 km",Petrol,Hatchback,2,₹ 5.1 Lakh
BMW 1 Series 118d Sport Line [2013-2017],Automatic,"78,000 km",Diesel,Hatchback,2,₹ 11.5 Lakh
Maruti Suzuki Celerio VXi (O) AMT,Automatic,"1,584 km",Petrol,Hatchback,2,₹ 5.6 Lakh
Honda Jazz V AT Petrol,Automatic,"46,000 km",Petrol,Hatchback,2,₹ 6.95 Lakh
Maruti Suzuki A-Star Vxi (ABS) AT,Automatic,"43,000 km",Petrol,Hatchback,2,₹ 3.25 Lakh
Mercedes-Benz A-Class A 180 CDI Style,Automatic,"27,000 km",Diesel,Hatchback,2,₹ 13.5 Lakh
Volvo V40 D3 R-Design,Automatic,"63,000 km",Diesel,Hatchback,2,₹ 18.2 Lakh
Maruti Suzuki Swift ZXi AMT [2018-2019],Automatic,"24,000 km",Petrol,Hatchback,2,₹ 7.85 Lakh
Hyundai i20 Asta 1.4 AT with AVN,Automatic,"32,000 km",Petrol,Hatchback,2,₹ 3.3 Lakh
Hyundai Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],Automatic,"32,417 km",Petrol,Hatchback,2,₹ 4.45 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"54,000 km",Petrol,Hatchback,2,₹ 2.99 Lakh
Honda Jazz V AT Petrol,Automatic,"72,736 km",Petrol,Hatchback,2,₹ 6 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"65,000 km",Petrol,Hatchback,2,₹ 3 Lakh
MINI Cooper D 3 Door,Automatic,"14,000 km",Diesel,Hatchback,2,₹ 36.9 Lakh
Tata Nano GenX XTA,Automatic,"47,000 km",Petrol,Hatchback,2,₹ 2.7 Lakh
Volvo V40 D3 Kinetic,Automatic,"46,000 km",Diesel,Hatchback,2,₹ 15.75 Lakh
Maruti Suzuki Alto K10 VXi AMT [2014-2018],Automatic,"57,000 km",Petrol,Hatchback,2,₹ 3.49 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"50,000 km",Petrol,Hatchback,2,₹ 2.95 Lakh
Maruti Suzuki Wagon R AX Minor,Automatic,"50,000 km",Petrol,Hatchback,2,₹ 2.15 Lakh
Maruti Suzuki Baleno Zeta 1.2 AT,Automatic,"45,000 km",Petrol,Hatchback,2,₹ 7.5 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"68,000 km",Petrol,Hatchback,2,₹ 3.15 Lakh
Maruti Suzuki Swift ZDi Plus AMT,Automatic,"62,000 km",Diesel,Hatchback,2,₹ 7.75 Lakh
MINI Countryman Cooper D,Automatic,"27,568 km",Diesel,Hatchback,2,₹ 20.9 Lakh
Hyundai i10 Sportz 1.2 AT Kappa2,Automatic,"46,000 km",Petrol,Hatchback,2,₹ 3.2 Lakh
